'30. juli 2019.txt#6';'1';'0';'0';'1';'2';'0';'15';'kokkedal'
'30. juli 2019.txt#7';'5';'5';'0';'2';'0';'1';'43';'gilleleje'
'30. juli 2019.txt#8';'0';'0';'0';'2';'0';'0';'1';'frederiksværk'
'30. juli 2019.txt#9';'3';'0';'0';'1';'0';'0';'11';'hellerup'
'30. juli 2019.txt#10';'0';'0';'0';'0';'0';'0';'0';'hellerup'
'30. juli 2019.txt#11';'0';'0';'0';'0';'0';'0';'0';'hellerup'
'30. juli 2019.txt#12';'0';'0';'0';'0';'1';'0';'4';'hellerup'
'30. marts 2020.txt#0';'0';'0';'0';'0';'3';'0';'4';'humlebæk'
'30. marts 2020.txt#1';'0';'0';'0';'1';'0';'0';'1';'holte'
'30. marts 2020.txt#2';'4';'0';'0';'1';'0';'0';'11';'helsingør'
'30. marts 2020.txt#3';'0';'0';'0';'0';'2';'0';'4';'helsingør'
'30. marts 2020.txt#4';'0';'0';'0';'0';'0';'0';'0';'helsingør'
'30. marts 2020.txt#5';'0';'0';'0';'0';'0';'0';'0';'helsingør'
'30. marts 2020.txt#6';'0';'0';'0';'2';'1';'0';'5';'helsingør'
'30. marts 2020.txt#7';'0';'0';'0';'0';'0';'0';'0';'rungsted'
'30. marts 2020.txt#8';'0';'0';'0';'0';'0';'0';'0';'hillerød'
'30. marts 2020.txt#9';'0';'0';'0';'0';'0';'0';'0';'hillerød'
'30. marts 2020.txt#10';'0';'0';'0';'0';'0';'0';'0';'tisvildeleje'
'30. marts 2020.txt#11';'0';'0';'0';'3';'0';'5';'21';'farum'
'30. marts 2020.txt#12';'0';'0';'0';'0';'0';'1';'20';'birkerød'
'30. marts 2020.txt#13';'0';'4';'0';'1';'1';'0';'17';'gilleleje'
'30. oktober 2019.txt#0';'0';'0';'0';'0';'1';'0';'4';'gilleleje'
'30. oktober 2019.txt#1';'1';'0';'0';'0';'1';'0';'14';'birkerød'
'30. oktober 2019.txt#2';'4';'1';'0';'3';'0';'3';'43';'snekkersten'
'30. oktober 2019.txt#3';'0';'0';'0';'0';'2';'0';'4';'helsingør'
'30. oktober 2019.txt#4';'4';'0';'0';'1';'0';'0';'11';'gilleleje'
'30. oktober 2019.txt#5';'0';'0';'0';'1';'1';'0';'5';'hundested'
'30. oktober 2019.txt#6';'0';'0';'0';'0';'2';'0';'4';'lyngby'
'30. oktober 2019.txt#7';'0';'0';'0';'0';'3';'0';'4';'lyngby'
'30. oktober 2019.txt#8';'3';'2';'0';'1';'0';'0';'23';'charlottenlund'
'30. oktober 2019.txt#9';'0';'0';'0';'2';'1';'0';'5';'frederiksværk'
'30. september 2019.txt#0';'0';'0';'0';'4';'0';'0';'1';'værløse'
'30. september 2019.txt#1';'0';'0';'0';'4';'0';'0';'1';'gentofte'
'30. september 2019.txt#2';'2';'0';'0';'0';'3';'0';'14';'kokkedal'
'30. september 2019.txt#3';'7';'2';'0';'2';'0';'0';'23';'hundested'
'30. september 2019.txt#4';'0';'0';'0';'1';'0';'0';'1';'lyngby'
'30. september 2019.txt#5';'1';'0';'0';'0';'0';'1';'30';'tisvildeleje'
'30. september 2019.txt#6';'0';'0';'0';'0';'3';'0';'4';'gilleleje'
'31. december 2019.txt#0';'0';'0';'0';'1';'2';'2';'25';'humlebæk'
'31. december 2019.txt#1';'1';'0';'0';'4';'0';'5';'31';'kokkedal'
'31. december 2019.txt#2';'0';'0';'0';'3';'0';'1';'21';'hillerød'
'31. december 2019.txt#3';'0';'0';'0';'2';'0';'0';'1';'birkerød'
'31. december 2019.txt#4';'0';'0';'0';'0';'0';'0';'0';'snekkersten'
'31. december 2019.txt#5';'0';'0';'0';'0';'1';'0';'4';'snekkersten'
'31. januar 2020.txt#0';'0';'0';'0';'2';'0';'0';'1';'helsingør'
'31. januar 2020.txt#1';'0';'0';'0';'0';'0';'0';'0';'kongens'
'31. januar 2020.txt#2';'0';'0';'0';'0';'0';'0';'0';'kongens'
'31. januar 2020.txt#3';'0';'0';'0';'0';'1';'0';'4';'kongens'
'31. januar 2020.txt#4';'5';'0';'0';'1';'0';'0';'11';'rungsted'
'31. januar 2020.txt#5';'0';'0';'0';'0';'0';'0';'0';'virum'
'31. januar 2020.txt#6';'0';'0';'0';'0';'2';'0';'4';'espergærde'
'31. januar 2020.txt#7';'0';'0';'0';'0';'0';'0';'0';'espergærde'
'31. januar 2020.txt#8';'0';'0';'0';'0';'0';'0';'0';'hillerød'
'31. januar 2020.txt#9';'0';'0';'0';'0';'1';'0';'4';'allerød'
'31. januar 2020.txt#10';'0';'0';'0';'0';'0';'0';'0';'allerød'
'31. januar 2020.txt#11';'0';'4';'0';'1';'0';'0';'13';'gilleleje'
'31. januar 2020.txt#12';'0';'0';'0';'0';'0';'0';'0';'helsingør'
'31. januar 2020.txt#13';'1';'0';'0';'1';'0';'0';'11';'helsingør'
'31. januar 2020.txt#14';'0';'3';'0';'2';'0';'0';'13';'kokkedal'
'31. januar 2020.txt#15';'1';'1';'0';'0';'0';'0';'22';'hillerød'
'31. januar 2020.txt#16';'1';'0';'0';'1';'0';'0';'11';'hillerød'
'31. januar 2020.txt#17';'0';'0';'0';'0';'0';'0';'0';'kongens'
'31. januar 2020.txt#18';'0';'0';'0';'0';'1';'0';'4';'kongens'
'31. juli 2019.txt#0';'0';'0';'0';'1';'2';'0';'5';'lyngby'
'31. juli 2019.txt#1';'5';'0';'0';'3';'4';'0';'15';'gilleleje'
'31. juli 2019.txt#2';'0';'0';'0';'0';'0';'0';'0';'gilleleje'
'31. juli 2019.txt#3';'0';'3';'0';'2';'1';'0';'17';'hundested'
'31. juli 2019.txt#4';'0';'0';'0';'1';'3';'1';'25';'lyngby'
'31. juli 2019.txt#5';'4';'4';'0';'2';'1';'1';'47';'frederiksværk'
'31. juli 2019.txt#6';'0';'0';'0';'1';'2';'0';'5';'frederiksværk'
'31. marts 2020.txt#0';'0';'0';'0';'0';'0';'0';'0';'gilleleje'
'31. marts 2020.txt#1';'3';'0';'0';'5';'4';'1';'35';'hundested'
'31. marts 2020.txt#2';'0';'0';'0';'2';'0';'0';'1';'helsingør'
'31. marts 2020.txt#3';'0';'0';'0';'0';'0';'0';'0';'frederikssund'
'31. marts 2020.txt#4';'0';'0';'0';'0';'0';'0';'0';'skibby'
'31. marts 2020.txt#5';'3';'0';'0';'1';'0';'0';'11';'dyssegård'
'31. marts 2020.txt#6';'1';'3';'0';'0';'0';'0';'22';'birkerød'
'31. marts 2020.txt#7';'0';'0';'0';'1';'1';'0';'5';'hørsholm'
'31. oktober 2019.txt#0';'0';'0';'0';'2';'0';'0';'1';'helsingør'
'31. oktober 2019.txt#1';'3';'0';'0';'0';'5';'0';'14';'farum'
'31. oktober 2019.txt#2';'0';'0';'0';'0';'3';'0';'4';'espergærde'
'31. oktober 2019.txt#3';'3';'0';'0';'1';'0';'0';'11';'hillerød'
'31. oktober 2019.txt#4';'0';'0';'0';'2';'0';'2';'21';'melby'
'31. oktober 2019.txt#5';'1';'0';'0';'1';'4';'1';'35';'vedbæk'
'4. december 2019.txt#0';'0';'0';'0';'3';'0';'0';'1';'helsingør'
'4. december 2019.txt#1';'0';'0';'0';'0';'2';'0';'4';'helsinge'
'4. december 2019.txt#2';'0';'0';'0';'4';'0';'0';'1';'hellerup'
'4. december 2019.txt#3';'0';'0';'0';'0';'4';'0';'4';'gentofte'
'4. december 2019.txt#4';'0';'0';'0';'1';'0';'0';'1';'helsingør'
'4. december 2019.txt#5';'5';'0';'0';'1';'0';'0';'11';'rungsted'
'4. december 2019.txt#6';'4';'0';'0';'1';'0';'0';'11';'farum'
'4. december 2019.txt#7';'1';'0';'0';'0';'0';'0';'10';'jægerspris'
'4. december 2019.txt#8';'3';'6';'0';'1';'0';'0';'23';'gentofte'
'4. februar 2020.txt#0';'1';'0';'0';'1';'0';'0';'11';'ballerup'
'4. februar 2020.txt#1';'0';'0';'0';'0';'0';'0';'0';'ballerup'
'4. februar 2020.txt#2';'5';'0';'0';'1';'0';'0';'11';'hellerup'
'4. februar 2020.txt#3';'0';'0';'0';'0';'0';'0';'0';'frederiksværk'
'4. februar 2020.txt#4';'0';'0';'0';'0';'0';'0';'0';'frederiksværk'
'4. februar 2020.txt#5';'0';'0';'0';'1';'0';'0';'1';'helsinge'
'4. februar 2020.txt#6';'0';'0';'0';'0';'2';'0';'4';'ølstykke'
'4. februar 2020.txt#7';'0';'0';'0';'2';'0';'0';'1';'frederiksværk'
'4. februar 2020.txt#8';'0';'0';'0';'0';'0';'0';'0';'frederiksværk'
'4. februar 2020.txt#9';'0';'0';'0';'0';'0';'0';'0';'frederiksværk'
'4. februar 2020.txt#10';'0';'0';'0';'0';'0';'2';'20';'holte'
'4. februar 2020.txt#11';'0';'0';'0';'1';'0';'0';'1';'holte'
'4. februar 2020.txt#12';'2';'0';'0';'1';'0';'0';'11';'humlebæk'
'4. februar 2020.txt#13';'0';'3';'0';'0';'0';'0';'12';'helsinge'
'4. februar 2020.txt#14';'2';'0';'0';'1';'1';'0';'15';'liseleje'
'4. juli 2019.txt#0';'0';'0';'0';'0';'2';'0';'4';'holte'
'4. juli 2019.txt#1';'0';'0';'0';'1';'0';'0';'1';'smørum'
'4. juli 2019.txt#2';'0';'0';'0';'0';'0';'0';'0';'smørum'
'4. juli 2019.txt#3';'0';'0';'0';'0';'0';'0';'0';'hillerød'
'4. juli 2019.txt#4';'5';'0';'0';'1';'0';'0';'11';'hillerød'
'4. juli 2019.txt#5';'0';'0';'0';'0';'0';'0';'0';'rungsted'
'4. juli 2019.txt#6';'0';'0';'0';'0';'0';'0';'0';'rungsted'
'4. juli 2019.txt#7';'0';'0';'0';'0';'2';'0';'4';'helsingør'
'4. juli 2019.txt#8';'0';'0';'0';'0';'0';'0';'0';'helsingør'
'4. juli 2019.txt#9';'0';'0';'0';'0';'1';'0';'4';'frederikssund'
'4. juli 2019.txt#10';'0';'0';'0';'0';'0';'0';'0';'frederikssund'
'4. juli 2019.txt#11';'1';'2';'0';'0';'0';'0';'22';'hornbæk'
'4. juli 2019.txt#12';'0';'0';'0';'1';'2';'0';'5';'hillerød'
'4. juli 2019.txt#13';'3';'3';'0';'0';'0';'1';'42';'slangerup'
'4. juli 2019.txt#14';'4';'4';'0';'0';'0';'0';'22';'hillerød'
'4. juli 2019.txt#15';'0';'0';'0';'0';'0';'0';'0';'frederikssund'
'4. juli 2019.txt#16';'0';'0';'0';'0';'0';'0';'0';'frederikssund'
'4. juli 2019.txt#17';'2';'0';'0';'0';'1';'0';'14';'charlottenlund'
'4. juni 2019.txt#0';'0';'0';'0';'0';'3';'0';'4';'værløse'
'4. juni 2019.txt#1';'3';'0';'0';'1';'4';'0';'15';'frederiksværk'
'4. juni 2019.txt#2';'0';'0';'0';'0';'0';'0';'0';'rungsted'
'4. juni 2019.txt#3';'0';'0';'0';'1';'3';'0';'5';'lyngby'
'4. juni 2019.txt#4';'0';'0';'0';'0';'4';'0';'4';'skodsborg'
'4. juni 2019.txt#5';'1';'0';'0';'0';'0';'0';'10';'lyngby'
'4. juni 2019.txt#6';'0';'0';'0';'0';'3';'0';'4';'lyngby'
'4. juni 2019.txt#7';'0';'0';'0';'0';'0';'0';'0';'hillerød'
'4. juni 2019.txt#8';'0';'0';'0';'0';'4';'0';'4';'humlebæk'
'4. juni 2019.txt#9';'0';'0';'0';'4';'0';'0';'1';'helsingør'
'4. juni 2019.txt#10';'1';'0';'0';'0';'1';'0';'14';'helsingør'
'4. juni 2019.txt#11';'1';'0';'0';'0';'2';'0';'14';'holte'
'4. marts 2020.txt#0';'7';'0';'0';'2';'4';'0';'15';'hillerød'
'4. marts 2020.txt#1';'0';'0';'0';'0';'1';'0';'4';'kvistgård'
'4. marts 2020.txt#2';'0';'0';'0';'0';'0';'0';'0';'helsingør'
'4. marts 2020.txt#3';'0';'0';'0';'0';'2';'0';'4';'lyngby'
'4. marts 2020.txt#4';'0';'0';'0';'0';'0';'0';'0';'lyngby'
'4. marts 2020.txt#5';'0';'0';'0';'0';'1';'1';'24';'lyngby'
'4. marts 2020.txt#6';'0';'0';'0';'0';'0';'1';'20';'hørsholm'
'4. marts 2020.txt#7';'0';'0';'0';'1';'3';'0';'5';'fredensborg'
'4. marts 2020.txt#8';'0';'0';'0';'0';'0';'0';'0';'liseleje'
'4. marts 2020.txt#9';'0';'0';'0';'0';'0';'0';'0';'liseleje'
'4. marts 2020.txt#10';'0';'0';'0';'0';'2';'0';'4';'helsingør'
'4. marts 2020.txt#11';'0';'0';'0';'0';'1';'0';'4';'rungsted'
'4. marts 2020.txt#12';'0';'0';'0';'0';'0';'0';'0';'humlebæk'
'4. marts 2020.txt#13';'0';'0';'0';'0';'0';'0';'0';'humlebæk'
'4. marts 2020.txt#14';'0';'0';'0';'0';'2';'0';'4';'humlebæk'
'4. marts 2020.txt#15';'0';'0';'0';'0';'1';'1';'24';'græsted'
'4. marts 2020.txt#16';'0';'0';'0';'0';'0';'0';'0';'græsted'
'4. marts 2020.txt#17';'0';'0';'0';'0';'0';'1';'20';'græsted'
'4. marts 2020.txt#18';'0';'0';'0';'0';'1';'0';'4';'græsted'
'4. marts 2020.txt#19';'2';'5';'0';'1';'0';'0';'23';'ølstykke'
'4. marts 2020.txt#20';'0';'2';'0';'0';'0';'0';'12';'ølstykke'
'4. marts 2020.txt#21';'0';'0';'0';'1';'0';'0';'1';'helsingør'
'4. marts 2020.txt#22';'0';'0';'0';'0';'1';'0';'4';'hillerød'
'4. marts 2020.txt#23';'0';'0';'0';'0';'0';'0';'0';'hillerød'
'4. marts 2020.txt#24';'0';'0';'0';'1';'4';'0';'5';'farum'
'4. oktober 2019.txt#0';'0';'0';'0';'0';'4';'0';'4';'lyngby'
'4. oktober 2019.txt#1';'0';'0';'0';'2';'0';'0';'1';'dronningmølle'
'4. oktober 2019.txt#2';'0';'0';'0';'0';'0';'0';'0';'gilleleje'
'4. oktober 2019.txt#3';'0';'0';'0';'0';'2';'0';'4';'helsingør'
'4. oktober 2019.txt#4';'5';'0';'0';'1';'0';'0';'11';'frederiksværk'
'4. oktober 2019.txt#5';'0';'0';'0';'0';'0';'0';'0';'gentofte'
'4. oktober 2019.txt#6';'2';'0';'0';'1';'0';'0';'11';'hundested'
'4. oktober 2019.txt#7';'0';'0';'0';'0';'1';'0';'4';'lyngby'
'4. september 2019.txt#0';'0';'0';'0';'0';'3';'0';'4';'hellerup'
'4. september 2019.txt#1';'0';'0';'0';'2';'0';'0';'1';'helsingør'
'4. september 2019.txt#2';'0';'0';'0';'2';'0';'0';'1';'værløse'
'4. september 2019.txt#3';'0';'0';'0';'0';'3';'0';'4';'hillerød'
'4. september 2019.txt#4';'0';'0';'0';'0';'0';'0';'0';'hørsholm'
'4. september 2019.txt#5';'0';'0';'0';'0';'3';'0';'4';'helsingør'
'4. september 2019.txt#6';'0';'0';'0';'0';'2';'0';'4';'skibby'
'4. september 2019.txt#7';'10';'0';'0';'2';'0';'0';'11';'hillerød'
'4. september 2019.txt#8';'0';'0';'0';'0';'10';'0';'4';'birkerød'
'5. august 2019.txt#0';'0';'0';'0';'1';'2';'0';'5';'helsinge'
'5. august 2019.txt#1';'0';'0';'0';'0';'0';'0';'0';'helsinge'
'5. august 2019.txt#2';'4';'0';'0';'0';'0';'0';'10';'frederikssund'
'5. august 2019.txt#3';'0';'0';'0';'1';'3';'0';'5';'charlottenlund'
'5. august 2019.txt#4';'3';'0';'0';'0';'0';'0';'10';'frederiksværk'
'5. august 2019.txt#5';'0';'0';'0';'0';'2';'0';'4';'hornbæk'
'5. august 2019.txt#6';'0';'0';'0';'0';'0';'0';'0';'hornbæk'
'5. august 2019.txt#7';'0';'0';'0';'2';'0';'0';'1';'hillerød'
'5. august 2019.txt#8';'0';'0';'0';'0';'0';'0';'0';'hillerød'
'5. august 2019.txt#9';'1';'2';'0';'0';'0';'0';'22';'gentofte'
'5. august 2019.txt#10';'0';'0';'0';'0';'0';'0';'0';'gentofte'
'5. august 2019.txt#11';'1';'0';'0';'0';'0';'0';'10';'humlebæk'
'5. august 2019.txt#12';'0';'2';'0';'0';'0';'0';'12';'fredensborg'
'5. august 2019.txt#13';'1';'0';'0';'0';'0';'0';'10';'humlebæk'
'5. august 2019.txt#14';'1';'0';'0';'0';'0';'0';'10';'humlebæk'
'5. august 2019.txt#15';'0';'0';'0';'0';'0';'1';'20';'lyngby'
'5. august 2019.txt#16';'0';'0';'0';'0';'0';'0';'0';'lyngby'
'5. august 2019.txt#17';'0';'0';'0';'0';'0';'0';'0';'lyngby'
'5. august 2019.txt#18';'0';'0';'0';'0';'0';'0';'0';'lyngby'
'5. august 2019.txt#19';'0';'0';'0';'0';'1';'0';'4';'lyngby'
'5. december 2019.txt#0';'0';'0';'0';'0';'0';'1';'20';'gentofte'
'5. december 2019.txt#1';'0';'0';'0';'0';'2';'0';'4';'charlottenlund'
'5. december 2019.txt#2';'0';'0';'0';'0';'0';'4';'20';'lyngby'
'5. december 2019.txt#3';'0';'0';'0';'2';'0';'0';'1';'rungsted'
'5. december 2019.txt#4';'0';'0';'0';'3';'4';'0';'5';'rungsted'
'5. december 2019.txt#5';'3';'4';'0';'1';'0';'0';'23';'hillerød'
'5. december 2019.txt#6';'0';'0';'0';'1';'3';'0';'5';'espergærde'
'5. december 2019.txt#7';'0';'0';'0';'0';'2';'0';'4';'rungsted'
'5. december 2019.txt#8';'4';'0';'0';'5';'0';'0';'11';'helsingør'
'5. december 2019.txt#9';'0';'0';'0';'2';'0';'0';'1';'birkerød'
'5. december 2019.txt#10';'0';'0';'0';'0';'0';'0';'0';'hundested'
'5. februar 2020.txt#0';'0';'0';'0';'0';'3';'0';'4';'humlebæk'
'5. februar 2020.txt#1';'0';'0';'0';'0';'2';'0';'4';'ølstykke'
'5. februar 2020.txt#2';'0';'0';'0';'0';'2';'0';'4';'lyngby'
'5. februar 2020.txt#3';'0';'0';'0';'0';'0';'0';'0';'lyngby'
'5. februar 2020.txt#4';'0';'0';'0';'0';'0';'0';'0';'frederiksværk'
'5. februar 2020.txt#5';'0';'0';'0';'0';'3';'0';'4';'skævinge'
'5. februar 2020.txt#6';'0';'0';'0';'0';'3';'0';'4';'skævinge'
'5. februar 2020.txt#7';'0';'0';'0';'1';'0';'0';'1';'lyngby'
'5. februar 2020.txt#8';'0';'0';'0';'3';'0';'0';'1';'helsingør'
'5. februar 2020.txt#9';'4';'0';'0';'1';'0';'0';'11';'græsted'
'5. februar 2020.txt#10';'0';'0';'0';'0';'0';'0';'0';'lyngby'
'5. februar 2020.txt#11';'0';'0';'0';'0';'3';'0';'4';'charlottenlund'
'5. februar 2020.txt#12';'5';'0';'0';'1';'0';'0';'11';'hundested'
'5. februar 2020.txt#13';'3';'5';'0';'1';'0';'0';'23';'helsingør'
'5. februar 2020.txt#14';'0';'0';'0';'0';'1';'0';'4';'jægerspris'
'5. juli 2019.txt#0';'0';'0';'0';'0';'0';'0';'0';'helsingør'
'5. juli 2019.txt#1';'0';'0';'0';'0';'2';'0';'4';'klampenborg'
'5. juli 2019.txt#2';'8';'0';'0';'2';'0';'0';'11';'hundested'
'5. juli 2019.txt#3';'2';'0';'0';'0';'2';'0';'14';'charlottenlund'
'5. juli 2019.txt#4';'0';'0';'0';'1';'0';'4';'21';'farum'
'5. juli 2019.txt#5';'1';'0';'0';'0';'3';'0';'14';'skævinge'
'5. juli 2019.txt#6';'2';'5';'0';'1';'0';'0';'23';'klampenborg'
'5. juli 2019.txt#7';'0';'0';'0';'0';'3';'0';'4';'skodsborg'
'5. juli 2019.txt#8';'0';'0';'0';'3';'0';'0';'1';'virum'
'5. juli 2019.txt#9';'5';'3';'0';'2';'1';'2';'47';'helsingør'
'5. juni 2019.txt#0';'0';'0';'0';'2';'0';'0';'1';'smørum'
'5. juni 2019.txt#1';'2';'0';'0';'0';'0';'3';'30';'birkerød'
'5. juni 2019.txt#2';'0';'0';'0';'0';'3';'1';'24';'virum'
'5. juni 2019.txt#3';'0';'0';'0';'0';'0';'2';'20';'helsinge'
'5. juni 2019.txt#4';'0';'0';'0';'0';'2';'0';'4';'hellerup'
'5. juni 2019.txt#5';'0';'0';'0';'0';'1';'0';'4';'gentofte'
'5. juni 2019.txt#6';'1';'0';'0';'0';'0';'0';'10';'helsingør'
'5. juni 2019.txt#7';'0';'0';'0';'3';'0';'0';'1';'hellerup'
'5. juni 2019.txt#8';'0';'0';'0';'1';'0';'0';'1';'skævinge'
'5. juni 2019.txt#9';'0';'0';'0';'1';'0';'0';'1';'helsingør'
'5. juni 2019.txt#10';'5';'0';'0';'1';'0';'0';'11';'nærum'
'5. juni 2019.txt#11';'3';'5';'0';'1';'0';'0';'23';'helsingør'
'5. juni 2019.txt#12';'0';'0';'0';'0';'0';'0';'0';'værløse'
'5. juni 2019.txt#13';'0';'0';'0';'1';'4';'0';'5';'kongens'
'5. marts 2020.txt#0';'0';'0';'0';'0';'1';'0';'4';'kongens'
'5. marts 2020.txt#1';'0';'0';'0';'0';'3';'0';'4';'ølstykke'
'5. marts 2020.txt#2';'0';'0';'0';'0';'3';'0';'4';'helsingør'
'5. marts 2020.txt#3';'0';'0';'0';'0';'5';'0';'4';'nærum'
'5. marts 2020.txt#4';'0';'0';'0';'3';'0';'0';'1';'stenløse'
'5. marts 2020.txt#5';'1';'0';'0';'0';'0';'0';'10';'ålsgårde'
'5. marts 2020.txt#6';'3';'0';'0';'1';'0';'0';'11';'dronningmølle'
'5. marts 2020.txt#7';'2';'3';'0';'1';'0';'0';'23';'helsingør'
'5. september 2019.txt#0';'0';'0';'0';'0';'3';'0';'4';'birkerød'
'5. september 2019.txt#1';'0';'0';'0';'0';'0';'0';'0';'charlottenlund'
'5. september 2019.txt#2';'0';'0';'0';'0';'2';'0';'4';'hillerød'
'5. september 2019.txt#3';'0';'0';'0';'1';'0';'0';'1';'hørsholm'
'5. september 2019.txt#4';'1';'0';'0';'0';'0';'4';'30';'charlottenlund'
'5. september 2019.txt#5';'0';'0';'0';'3';'3';'0';'5';'hellerup'
'5. september 2019.txt#6';'0';'0';'0';'1';'2';'0';'5';'hillerød'
'5. september 2019.txt#7';'6';'0';'0';'1';'0';'0';'11';'helsingør'
'5. september 2019.txt#8';'1';'0';'0';'0';'3';'0';'14';'stenløse'
'5. september 2019.txt#9';'2';'1';'0';'1';'1';'0';'27';'charlottenlund'
'5. september 2019.txt#10';'3';'0';'0';'1';'0';'0';'11';'helsinge'
'5. september 2019.txt#11';'0';'0';'0';'1';'2';'1';'25';'nærum'
'5. september 2019.txt#12';'5';'1';'0';'0';'0';'0';'22';'helsinge'
'5. september 2019.txt#13';'0';'0';'0';'1';'3';'0';'5';'hillerød'
'6. april 2020.txt#0';'1';'7';'0';'1';'0';'0';'23';'nærum'
'6. april 2020.txt#1';'8';'0';'0';'2';'0';'0';'11';'smørum'
'6. april 2020.txt#2';'0';'0';'0';'0';'2';'0';'4';'hørsholm'
'6. april 2020.txt#3';'0';'4';'0';'4';'1';'0';'17';'birkerød'
'6. april 2020.txt#4';'6';'6';'0';'2';'0';'0';'23';'skævinge'
'6. april 2020.txt#5';'0';'1';'0';'0';'1';'0';'16';'skævinge'
'6. august 2019.txt#0';'0';'0';'0';'0';'3';'0';'4';'holte'
'6. august 2019.txt#1';'1';'0';'0';'0';'0';'0';'10';'klampenborg'
'6. august 2019.txt#2';'0';'0';'0';'0';'0';'0';'0';'lyngby'
'6. august 2019.txt#3';'0';'0';'0';'2';'2';'0';'5';'lyngby'
'6. august 2019.txt#4';'0';'0';'0';'4';'0';'0';'1';'hillerød'
'6. august 2019.txt#5';'0';'0';'0';'0';'2';'0';'4';'hellerup'
'6. august 2019.txt#6';'0';'0';'0';'0';'3';'0';'4';'helsingør'
'6. august 2019.txt#7';'0';'0';'0';'0';'0';'0';'0';'hellerup'
'6. august 2019.txt#8';'0';'0';'0';'1';'0';'0';'1';'hellerup'
'6. august 2019.txt#9';'2';'1';'0';'2';'0';'0';'23';'helsingør'
'6. august 2019.txt#10';'0';'0';'0';'1';'0';'0';'1';'jægerspris'
'6. august 2019.txt#11';'0';'0';'0';'0';'0';'2';'20';'jægerspris'
'6. august 2019.txt#12';'0';'0';'0';'0';'0';'2';'20';'jægerspris'
'6. august 2019.txt#13';'0';'0';'0';'3';'0';'1';'21';'jægerspris'
'6. august 2019.txt#14';'0';'0';'0';'0';'0';'1';'20';'jægerspris'
'6. august 2019.txt#15';'2';'0';'0';'0';'0';'0';'10';'gentofte'
'6. august 2019.txt#16';'0';'0';'0';'0';'1';'0';'4';'gentofte'
'6. december 2019.txt#0';'0';'0';'0';'0';'2';'0';'4';'charlottenlund'
'6. december 2019.txt#1';'0';'0';'0';'2';'0';'0';'1';'hellerup'
'6. december 2019.txt#2';'0';'0';'0';'0';'1';'0';'4';'hellerup'
'6. december 2019.txt#3';'0';'0';'0';'0';'2';'0';'4';'hillerød'
'6. december 2019.txt#4';'0';'0';'0';'1';'5';'0';'5';'virum'
'6. december 2019.txt#5';'0';'0';'0';'1';'3';'0';'5';'lyngby'
'6. december 2019.txt#6';'0';'0';'0';'0';'0';'0';'0';'hundested'
'6. februar 2020.txt#0';'0';'0';'0';'1';'0';'0';'1';'frederiksværk'
'6. februar 2020.txt#1';'0';'0';'0';'0';'0';'0';'0';'græsted'
'6. februar 2020.txt#2';'0';'0';'0';'2';'0';'0';'1';'ølstykke'
'6. februar 2020.txt#3';'0';'0';'0';'0';'4';'0';'4';'helsingør'
'6. februar 2020.txt#4';'0';'0';'0';'0';'2';'0';'4';'hellerup'
'6. februar 2020.txt#5';'0';'0';'0';'0';'0';'0';'0';'gentofte'
'6. februar 2020.txt#6';'3';'0';'0';'1';'0';'0';'11';'helsinge'
'6. februar 2020.txt#7';'0';'0';'0';'0';'0';'0';'0';'virum'
'6. februar 2020.txt#8';'0';'0';'0';'0';'3';'0';'4';'hørsholm'
'6. februar 2020.txt#9';'0';'0';'0';'0';'0';'0';'0';'klampenborg'
'6. februar 2020.txt#10';'0';'0';'0';'1';'0';'0';'1';'nærum'
'6. februar 2020.txt#11';'4';'0';'0';'1';'0';'0';'11';'helsingør'
'6. juni 2019.txt#0';'0';'0';'0';'0';'1';'0';'4';'hornbæk'
'6. juni 2019.txt#1';'0';'0';'0';'0';'4';'1';'24';'birkerød'
'6. juni 2019.txt#2';'0';'0';'0';'0';'5';'0';'4';'vedbæk'
'6. juni 2019.txt#3';'0';'0';'0';'0';'0';'0';'0';'vedbæk'
'6. juni 2019.txt#4';'1';'0';'0';'0';'0';'1';'30';'lyngby'
'6. juni 2019.txt#5';'0';'0';'0';'0';'1';'0';'4';'hornbæk'
'6. juni 2019.txt#6';'3';'5';'0';'1';'0';'0';'23';'klampenborg'
'6. juni 2019.txt#7';'0';'0';'0';'0';'0';'1';'20';'frederikssund'
'6. juni 2019.txt#8';'0';'0';'0';'4';'0';'0';'1';'hellerup'
'6. juni 2019.txt#9';'0';'0';'0';'0';'2';'0';'4';'klampenborg'
'6. juni 2019.txt#10';'0';'0';'0';'1';'0';'0';'1';'dronningmølle'
'6. juni 2019.txt#11';'0';'0';'0';'0';'0';'1';'20';'holte'
'6. juni 2019.txt#12';'0';'0';'0';'0';'2';'0';'4';'frederikssund'
'6. juni 2019.txt#13';'0';'0';'0';'0';'0';'0';'0';'frederikssund'
'6. juni 2019.txt#14';'0';'0';'0';'0';'0';'0';'0';'frederikssund'
'6. juni 2019.txt#15';'0';'0';'0';'1';'0';'0';'1';'virum'
'6. juni 2019.txt#16';'0';'0';'0';'0';'0';'0';'0';'helsingør'
'6. juni 2019.txt#17';'0';'0';'0';'0';'2';'0';'4';'helsingør'
'6. juni 2019.txt#18';'0';'0';'0';'1';'0';'0';'1';'helsingør'
